Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID,Source,Site.ID,State,Date_Sampled,X,X.1,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Q,Sug,DOCmg,mDOCmg,mDOC,SUVA,spT16,spT6,spT8
104930,USGS Watersheds Group,HON,104930-04,Water,59318,T24,NA,NA,22-Oct-13,2:28:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,9.8,0.98,NA,NA,NA,-43.04673767,0.236000001,NA,7.742499828,413.2110596,19.12037849,9.744093895,0.682478368,2.87069726,2.644607306,58.2649498,17.66861153,NA,14.97599983,4.662000179,NA,NA,4.60934782,NA,NA,NA,19.06999969,27.71509933,NA,11.59799957,NA,0.167999998,760436.9988,0.864341161,4.963078895,3774108.82,314220978,0.033849955,2,NA,NA
104931,USGS Watersheds Group,HON,104931-08,Water,59361,T24,NA,NA,30-Oct-13,12:40:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-29.26297951,1.695000052,NA,6.110599995,368.4588013,19.52875328,9.957194328,0.612592041,2.919577837,2.365632534,60.30312347,19.06914139,NA,16.01729965,4.265999794,NA,NA,4.637733936,NA,NA,NA,18.52000046,28.55089951,NA,12.44400024,NA,0.150000006,569074.0035,0.890406971,4.425559428,2518470.821,209680325.2,0.033894021,2,NA,NA
104944,USGS Watersheds Group,HON,104944-13,Water,59428,T24,NA,NA,31-Oct-13,1:03:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,6.6,1.02,NA,NA,NA,-22.90380478,1.22300005,NA,8.229200363,404.1690063,24.63028526,15.48133373,1.112518787,3.652172565,2.851277828,62.59910583,18.78279114,NA,17.25239944,4.643000126,NA,NA,4.615848064,NA,NA,NA,19.02000046,27.87350082,NA,12.40600014,NA,0.160999998,1315733.869,0.869281173,4.854474774,6387196.876,531778850.3,0.033165276,2,NA,NA
104944,USGS Watersheds Group,HON,104944-14,Water,59429,T24,NA,NA,1-Nov-13,2:22:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,8.4,1.63,NA,NA,NA,-18.80434227,2.147000074,NA,6.744400024,557.3590698,27.01912117,11.39733791,1.461553454,3.651642799,8.757149696,57.04159927,14.71408367,NA,33.82749939,6.710000038,NA,NA,4.527685642,NA,NA,NA,22.20000076,23.24629974,NA,15.60000038,NA,0.244000003,5480924.508,0.724974263,6.694440946,36691725.45,3054842985,0.036448152,2,NA,NA
104944,USGS Watersheds Group,HON,104944-15,Water,59430,T24,NA,NA,1-Nov-13,3:55:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,8.5,2.06,NA,NA,NA,-60.45311356,2.236000061,NA,5.837800026,665.6137695,28.61182976,12.53133869,1.993171811,4.029778004,12.33624077,56.68027878,13.01175213,NA,36.82350159,8.111000061,NA,NA,4.49854517,NA,NA,NA,23.70000076,22.65010071,NA,16.35499954,NA,0.300999999,5480924.508,0.706380811,7.994688369,43818283.41,3648178822,0.037649998,2,NA,NA
104944,USGS Watersheds Group,HON,104944-16,Water,59432,T24,NA,NA,7-Nov-13,5:34:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7.3,1.01,NA,NA,NA,-8.214831352,2.448999882,NA,5.687300205,402.6536865,21.72926521,10.55053711,0.954814851,3.224116564,2.964264154,60.34421921,17.24107361,NA,22.99410057,4.526000023,NA,NA,4.61230135,NA,NA,NA,19.23999977,25.9715004,NA,11.81099987,NA,0.163000003,1808713.871,0.809964148,4.836274265,8747436.347,728285307.9,0.033703631,2,NA,NA
104944,USGS Watersheds Group,HON,104944-17,Water,59433,T24,NA,NA,17-Nov-13,2:50:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,5.5,1.01,NA,NA,NA,-31.27332115,1.559000015,NA,4.940899849,387.5170288,25.32655334,10.13191509,0.95263505,3.130197048,1.957663178,64.94186401,18.16503716,NA,25.45980072,4.646999836,NA,NA,4.611628532,NA,NA,NA,19.37000084,27.59600067,NA,13.59500027,NA,0.157000005,1294691.886,0.860626873,4.654467838,6026101.742,501715152.8,0.033731032,2,NA,NA
104944,USGS Watersheds Group,HON,104944-18,Water,59434,T24,NA,NA,18-Nov-13,3:04:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7,0.41,NA,NA,NA,-50.55824661,1.297999978,NA,4.553599834,469.3616028,26.04785919,10.45546722,1.533661246,3.23431325,4.437078953,56.67565918,16.18585777,NA,34.23929977,5.836999893,NA,NA,4.533375263,NA,NA,NA,21.39999962,23.14109993,NA,14.27400017,NA,0.209000006,4819484.111,0.721693433,5.637503187,27169857.03,2262080787,0.037073151,2,NA,NA
104944,USGS Watersheds Group,HON,104944-19,Water,59435,T24,NA,NA,18-Nov-13,4:21:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,6.8,1.64,NA,NA,NA,-24.64076996,2.262000084,NA,5.388100147,567.1171875,29.60417557,16.44816589,1.688692451,3.963912964,5.669163227,54.93456268,15.55524731,NA,37.35269928,7.072000027,NA,NA,4.508927345,NA,NA,NA,22.60000038,22.15270042,NA,15.76799965,NA,0.256999999,4819484.111,0.690868561,6.811645717,32828618.31,2733212274,0.037729502,2,NA,NA
104944,USGS Watersheds Group,HON,104944-01,Water,59416,T24,NA,NA,18-Nov-13,11:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,6.7,1.48,NA,NA,NA,-51.0246048,0,NA,5.808100224,473.6494751,26.45469666,12.50077343,1.089843035,3.560572147,3.001825571,60.25635147,17.09943008,NA,38.61090088,6.114999771,NA,NA,4.509048462,NA,NA,NA,21.10000038,24.4151001,NA,15.72000027,NA,0.207000002,4819484.111,0.761425233,5.68900483,27418068.39,2282746120,0.036385978,2,NA,NA
104971,USGS Watersheds Group,HON,104971-09,Water,59638,T24,NA,NA,15-Jan-14,3:45:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,1.1,1.06,NA,NA,NA,-37.66189194,0.524999976,NA,4.485300064,320.1513672,27.06354332,11.22157764,0.688047647,3.493796825,1.988113999,49.19052124,16.70703125,NA,56.95890045,4.46999979,NA,NA,4.535782337,NA,NA,NA,22.10000038,23.78050041,NA,17.10000038,NA,0.141000003,783053.1059,0.741634193,3.845338737,3011104.441,250695522.4,0.036667772,2,NA,NA
104993,USGS Watersheds Group,HON,104993-02,Water,59693,T24,NA,NA,27-Feb-14,1:00:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.3,NA,NA,NA,NA,-29.18882942,1.559999943,NA,6.318799973,264.8167419,25.31094551,12.43361759,0.58559823,3.820461035,2.344273567,57.25355911,19.8772068,NA,56.94589996,3.220000029,NA,NA,4.566743374,NA,NA,NA,22.5,27.5272007,NA,14.39999962,NA,0.112999998,413221.5259,0.858481232,3.180714437,1314339.673,109427978.2,0.035526609,2,NA,NA
105009,USGS Watersheds Group,HON,105009-01,Water,59723,T24,NA,NA,27-Mar-14,8:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,-0.3,0.64,NA,NA,NA,-14.70338726,1.070000052,NA,5.52159977,254.009613,24.7834568,13.49220371,0.518394232,3.943697453,2.954440117,64.18780518,21.47893715,NA,50.55469894,3,NA,NA,4.56405592,NA,NA,NA,21.89999962,32.10609818,NA,14.30000019,NA,0.093000002,214527.11,1.001281715,3.05090999,654502.9028,54491948.18,0.030482709,3,NA,NA
105017,USGS Watersheds Group,HON,105017-02,Water,59777,T24,NA,NA,16-Apr-14,10:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.2,1.18,NA,NA,NA,-48.76261139,0.995000005,NA,6.995800018,318.7359314,24.51813126,10.6501112,0.676135242,3.395627499,5.27978611,33.87865448,13.50374603,NA,53.41249847,4.110000134,NA,NA,4.54385376,NA,NA,NA,-48.76261139,22.01379967,NA,13.80000019,NA,0.142000005,3087321.261,0.686536712,3.828337934,11819309.1,984040217.8,0.037091816,3,NA,NA
105019,USGS Watersheds Group,HON,105019-09,Water,59788,T24,NA,NA,23-Apr-14,1:25:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2.9,1.04,NA,NA,NA,-41.29590988,0.056400001,NA,6.111499786,317.0374146,24.38902664,11.45794392,0.724029899,3.470787287,3.539534569,41.99799347,14.85117912,NA,46.16640091,4.139999866,NA,NA,4.541404724,NA,NA,NA,-41.29590988,23.73959923,NA,14.80000019,NA,NA,1759814.246,0.740358622,3.807937046,6701261.86,557926958.7,NA,3,NA,NA
105040,USGS Watersheds Group,HON,105040-04,Water,59973,T24,NA,NA,30-Apr-14,12:15:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.1,0.97,NA,NA,NA,-41.27682495,2.640000105,NA,6.531099796,349.3839417,22.13208008,11.54345417,1.391823411,3.489109039,4.673839569,44.32336807,15.52357006,NA,38.02890015,3.369999886,NA,NA,4.567811012,NA,NA,NA,19.62000084,23.44140053,NA,11.80000019,NA,0.135000005,2262753.751,0.731058803,4.19645125,9495535.808,790569824.7,0.03217004,3,NA,NA
105040,USGS Watersheds Group,HON,105040-05,Water,59974,T24,NA,NA,5-May-14,4:10:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.5,1.28,NA,NA,NA,-29.94037628,2.470000029,NA,6.480700016,372.4469604,23.40963364,11.10940456,1.062182903,3.370975256,4.142239094,44.01355743,15.14342403,NA,37.97050095,4.079999924,NA,NA,4.524716377,NA,NA,NA,20.39999962,23.90679932,NA,13.69999981,NA,0.156000003,2963747.38,0.745573034,4.473461215,13258208.96,1103838703,0.034872327,3,NA,NA
105031,USGS Watersheds Group,HON,105031-06,Water,59873,T24,NA,NA,13-May-14,2:15:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,10.5,0.84,NA,NA,NA,-37.76337433,0.275000006,NA,6.913000107,347.0360107,19.70780373,11.98234558,0.628985584,3.323319912,3.990618706,47.19366074,17.61239052,NA,27.67230034,4.460000038,NA,NA,4.533360958,NA,NA,NA,20,26.81579971,NA,12.39999962,NA,0.147,636828.3765,0.836295017,4.168250246,2654460.037,221002379.3,0.035266597,3,NA,NA
105058,USGS Watersheds Group,HON,105058-03,Water,59998,T24,NA,NA,16-Jun-14,11:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-24.24274826,0.307999998,NA,6.672299862,376.052124,19.49027061,10.05544281,NA,2.836822748,1.855904222,47.90958023,17.40516853,NA,14.83870029,3.559999943,NA,NA,4.628406048,NA,NA,NA,18.62000084,28.19729996,NA,9.479999542,NA,0.165000007,463205.4714,0.879379384,4.516762843,2092189.262,174189401.4,0.036530589,3,NA,NA
105077,USGS Watersheds Group,HON,105077-12,Water,60255,T24,NA,NA,25-Jun-14,12:25:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.7,0.9,NA,NA,NA,-23.81248093,3.299999952,NA,5.379000187,391.9298096,NA,NA,NA,NA,NA,NA,NA,NA,14.85620022,3.430000067,NA,NA,4.585160255,NA,NA,NA,17.62000084,25.32209969,NA,8.079999924,NA,0.140000001,1532186.455,0.789711514,4.707469757,7212721.399,600509545.5,0.029739968,3,NA,NA
105077,USGS Watersheds Group,HON,105077-13,Water,60256,T24,NA,NA,25-Jun-14,6:50:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12.6,1.23,NA,NA,NA,-15.97258472,6.989999771,NA,4.413799763,576.0925903,NA,NA,NA,NA,NA,NA,NA,NA,11.12119961,5.409999847,NA,NA,4.550312519,NA,NA,NA,16.63999939,20.76140022,NA,10.39999962,NA,0.250999987,1532186.455,0.647478566,6.919449299,10601886.49,882681263.6,0.036274561,3,NA,NA
105069,USGS Watersheds Group,HON,105069-03,Water,60294,T24,NA,NA,22-Jul-14,10:55:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-25.86514854,2.24000001,NA,6.516499996,315.6303406,NA,NA,NA,NA,NA,NA,NA,NA,17.8465004,3.109999895,NA,NA,4.522135258,NA,NA,NA,20.70000076,32.04859924,NA,8.819999695,NA,0.122000001,99843.6051,0.999488515,3.791036677,378510.7689,31513671.09,0.032181171,3,NA,NA
105155,USGS Watersheds Group,HON,105155-02,Water,60486,T24,NA,NA,28-Jul-14,9:00:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.7,0.79,NA,NA,NA,-37.66984177,2.710000038,NA,5.826200008,471.8011169,NA,NA,NA,NA,NA,NA,NA,NA,13.68589973,3.609999895,NA,NA,4.54939127,NA,NA,NA,18.67000008,24.80680084,NA,8.729999542,NA,0.172999993,310383.3173,0.773641068,5.666804195,1758881.484,146439195.7,0.03052867,3,NA,NA
105138,USGS Watersheds Group,HON,105138-09,Water,60433,T24,NA,NA,18-Aug-14,2:05:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.3,NA,NA,NA,NA,-18.1830864,0,NA,4.701099873,427.664978,NA,NA,NA,NA,NA,NA,NA,NA,4.461599827,3.809999943,NA,NA,4.565463543,NA,NA,NA,17.36000061,27.87870026,NA,9.949999809,NA,0.167999998,313323.1176,0.869443326,5.136684939,1609442.139,133997324.2,0.032705918,3,NA,NA
105162,USGS Watersheds Group,HON,105162-06,Water,60543,T24,NA,NA,21-Aug-14,7:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.6,1.08,NA,NA,NA,-37.43255615,0.400999993,NA,3.642100096,649.3031006,NA,NA,NA,NA,NA,NA,NA,NA,7.288300037,4.96999979,NA,NA,4.495148182,NA,NA,NA,18.64999962,22.45509911,NA,11.10000038,NA,0.237000003,1245078.84,0.700299364,7.79878089,9710097.068,808433551.6,0.030389366,3,NA,NA
105187,USGS Watersheds Group,HON,105187-12,Water,60605,T24,NA,NA,11-Sep-14,11:46:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,14.4,0.77,NA,NA,NA,-28.6776619,NA,NA,5.80670023,405.1931152,NA,NA,NA,NA,NA,NA,NA,NA,9.156900406,3.329999924,NA,NA,4.629336357,NA,NA,NA,16.79999924,27.06760025,NA,8.149999619,NA,0.160999998,163825.4627,0.844147833,4.866775349,797301.7235,66380949.59,0.033081453,3,NA,NA
105172,USGS Watersheds Group,HON,105172-01,Water,60570,T24,NA,NA,23-Sep-14,9:50:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,9.7,0.76,NA,NA,NA,-8.781845093,0,NA,4.990600109,405.8841858,NA,NA,NA,NA,NA,NA,NA,NA,4.424099922,3.569999933,NA,NA,4.601483822,NA,NA,NA,16.90999985,28.21829987,NA,9.159999847,NA,0.158999994,157027.6393,0.880034301,4.875075799,765521.6441,63735035.52,0.032614876,3,NA,NA
105187,USGS Watersheds Group,HON,105187-02,Water,60597,T24,NA,NA,16-Oct-14,1:34:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,13,1.5,NA,NA,NA,-23.76362991,0.98299998,NA,9.915599823,569.7149048,NA,NA,NA,NA,NA,NA,NA,NA,14.95940018,5.389999866,NA,NA,4.494255543,NA,NA,NA,20.39999962,22.67379951,NA,10.89999962,NA,0.246999994,NA,0.707119897,6.842846905,NA,NA,0.036096087,3,NA,NA
105203,USGS Watersheds Group,HON,105203-08,Water,60675,T24,NA,NA,17-Nov-14,3:17:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2.1,0.78,NA,NA,NA,NA,NA,NA,NA,324.0812378,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.900000095,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.510000229,NA,0.135000005,NA,NA,3.892540421,NA,NA,0.034681722,3,NA,NA
104339,USGS Watersheds Group,HON,104339-05,Water,57073,T6,NA,NA,16-May-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-3.779220819,1.89199996,NA,3.104799986,652.7584229,12.2975893,23.97177887,NA,7.300045967,4.254970551,22.76478004,14.43738937,NA,3.812599897,1.631999969,NA,NA,4.874221802,NA,NA,NA,13.09000015,24.26600075,NA,6.289999962,NA,NA,NA,0.756775324,7.840282774,NA,NA,NA,NA,2,NA
104363,USGS Watersheds Group,HON,104363-06,Water,57157,T6,NA,NA,6-Jun-11,12:45:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,17.81287575,1.519000053,NA,3.506900072,691.1246338,11.52605247,26.65949059,NA,8.920701027,4.694699764,32.66051483,17.8895092,NA,4.442399979,1.674999952,NA,NA,5.316548347,NA,NA,NA,12.46000004,22.36050034,NA,5.968999863,NA,NA,NA,0.697349145,8.301099413,NA,NA,NA,NA,2,NA
104396,USGS Watersheds Group,HON,104396-02,Water,57219,T6,NA,NA,19-Jul-11,10:10:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,16.5,NA,NA,NA,NA,38.59980392,10.12800026,NA,4.48059988,900.015625,8.765727043,26.98775291,NA,11.66582966,7.616641998,69.38021851,24.99857712,NA,10.86929989,5.602000237,NA,NA,5.658678532,NA,NA,NA,14.38000011,18.80260086,NA,6.723999977,NA,NA,NA,0.586390172,10.81008954,NA,NA,NA,NA,2,NA
104406,USGS Watersheds Group,HON,104406-02,Water,57265,T6,NA,NA,1-Aug-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,18,NA,NA,NA,NA,48.08571625,10.22999954,NA,5.776400089,1017.162415,10.88887596,28.67153931,NA,12.24087715,9.714206696,83.97705841,28.44668388,NA,13.38969994,6.328000069,NA,NA,5.738149643,NA,NA,NA,14.60000038,18.24220085,NA,7.485000134,NA,NA,NA,0.568913172,12.21713988,NA,NA,NA,NA,2,NA
104454,USGS Watersheds Group,HON,104454-04,Water,57553,T6,NA,NA,7-Oct-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,7,NA,NA,NA,NA,2.717615604,1.417000055,NA,6.101399899,586.3835449,14.21817684,32.92259598,NA,10.16921329,5.532760143,70.0775528,20.02054596,NA,2.744499922,3.135999918,NA,NA,5.044109821,NA,NA,NA,12.63000011,21.20770073,NA,4.834000111,NA,NA,NA,0.661397185,7.043053976,NA,NA,NA,NA,2,NA
104470,USGS Watersheds Group,HON,104470-02,Water,57661,T6,NA,NA,31-Oct-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2,NA,NA,NA,NA,-0.68249172,1.656000018,NA,7.345900059,469.2283936,14.39105511,29.40755272,NA,10.12274837,5.102651119,80.88246918,21.99860954,NA,7.510700226,3.101000071,NA,NA,4.951923847,NA,NA,NA,15.81000042,30.11009979,NA,5.625999928,NA,NA,NA,0.939033207,5.635903211,NA,NA,NA,NA,2,NA
104471,USGS Watersheds Group,HON,104471-01,Water,57652,T6,NA,NA,12-Nov-11,2:56:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.5,1.28,NA,NA,NA,2.51785326,1.021000028,NA,7.44960022,445.624176,13.32237339,37.54486847,NA,14.90536594,6.513247013,103.6912613,29.73426247,NA,7.945300102,2.572999954,NA,NA,5.063261032,NA,NA,NA,16,32.65480042,NA,4.631000042,NA,NA,NA,1.018393901,5.352392904,NA,NA,NA,NA,2,NA
104462,USGS Watersheds Group,HON,104462-01,Water,57644,T6,NA,NA,1-Dec-11,10:15:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2.6,1.69,NA,NA,NA,-2.609411001,9.171999931,NA,7.043799877,503.8562012,12.84347343,25.52929878,NA,9.882432938,6.276044369,76.94583893,21.89593315,NA,21.7147007,3.339999914,NA,NA,4.884236813,NA,NA,NA,17.67000008,29.24209976,NA,5.914000034,NA,NA,NA,0.911963192,6.05181788,NA,NA,NA,NA,2,NA
104501,USGS Watersheds Group,HON,104501-01,Water,57763,T6,NA,NA,25-Jan-12,10:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,-0.4,0.93,NA,NA,NA,-5.926935673,7.94299984,NA,6.335100174,417.6904297,15.45092964,36.04866791,NA,11.77183628,6.862233639,100.9949646,24.99666786,NA,28.19179916,2.89199996,NA,NA,4.822920322,NA,NA,NA,17.85000038,33.1147995,NA,5.229000092,NA,NA,1090954.866,1.032739732,5.016880619,5473190.322,455681406.6,NA,NA,2,NA
104521,USGS Watersheds Group,HON,104521-01,Water,57844,T6,NA,NA,15-Mar-12,8:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0,1.73,NA,NA,NA,7.778092861,5.027999878,NA,7.46420002,382.2633057,14.27560806,37.1974678,2.782853365,12.30591774,9.982275963,82.18070984,29.03629684,NA,59.2201004,5.177999973,NA,NA,5.055915356,NA,NA,NA,20.60000038,29.31719971,NA,6.46600008,NA,NA,7339714.56,0.914305308,4.591365359,33699311.18,2805703551,NA,NA,2,NA
104541,USGS Watersheds Group,HON,104541-01,Water,57893,T6,NA,NA,16-Mar-12,11:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,0.4,1.96,NA,NA,NA,-9.22872448,2.987999916,NA,5.6395998,326.7538757,9.815990448,23.88061523,2.136979818,8.919090271,5.136179924,54.2431488,15.74355221,NA,34.6189003,2.16899991,NA,NA,4.847646236,NA,NA,NA,16.36000061,25.90999985,NA,4.927000046,NA,NA,13681678.11,0.808046152,3.92464148,53695681.42,4470541348,NA,NA,2,NA
104541,USGS Watersheds Group,HON,104541-02,Water,57894,T6,NA,NA,20-Mar-12,4:05:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,2.5,2.36,NA,NA,NA,-5.99121809,2.805000067,NA,5.6332,345.0710754,10.22383499,25.10711479,2.149567366,9.366038322,5.545824051,56.6102066,16.68841934,NA,33.3132,2.309999943,NA,NA,4.916310787,NA,NA,NA,16.26000023,26.815,NA,5.001999855,NA,NA,21474676.31,0.836270076,4.144649404,89005004.38,7410289650,NA,NA,2,NA
104541,USGS Watersheds Group,HON,104541-03,Water,57895,T6,NA,NA,25-Mar-12,3:05:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,4.1,1.8,NA,NA,NA,-13.75242424,2.801000118,NA,4.4308,360.7073059,13.68983173,26.94557953,1.743437171,9.55592823,5.646378994,56.33947372,16.14125443,NA,62.4925,2.842000008,NA,NA,4.673938751,NA,NA,NA,20.79999924,25.0034,NA,7.423999786,NA,NA,5344178.286,0.779772337,4.332456201,23153418.35,1927684152,NA,NA,2,NA
104547,USGS Watersheds Group,HON,104547-01,Water,57887,T6,NA,NA,18-Apr-12,9:15:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,5.6,1.4,NA,NA,NA,12.71590137,1.284000039,NA,7.914500237,387.2589111,8.700534821,23.62609291,2.498274326,10.1339798,8.337880135,46.87339783,23.87984085,NA,12.20899963,1.93900001,NA,NA,5.430305004,NA,NA,NA,15.28999996,30.26230049,NA,3.301000118,NA,NA,2424440.568,0.943779838,4.651367586,11276964.27,938886214.4,NA,NA,2,NA
104554,USGS Watersheds Group,HON,104554-02,Water,57957,T6,NA,NA,14-May-12,12:15:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,14.5,1.5,NA,NA,NA,5.902677059,1.827000022,NA,3.200400114,459.0873108,11.97025204,20.28877831,2.62771678,8.291879654,4.113742352,36.56209564,19.11255455,NA,10.03810024,2.526000023,NA,NA,5.166853428,NA,NA,NA,13.26000023,26.19379997,NA,4.618999958,NA,NA,4219391.495,0.816896927,5.514098644,23266140.92,1937069095,NA,NA,2,NA
104568,USGS Watersheds Group,HON,104568-01,Water,58061,T6,NA,NA,15-May-12,5:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.4,1.765,NA,NA,NA,2.371407032,6.005000114,NA,3.521600008,562.5878296,12.37082195,22.77942467,2.927995205,9.010420799,4.136235237,40.74041748,18.51887703,NA,9.310400009,3.746999979,NA,NA,5.104279995,NA,NA,NA,13.89000034,23.88139915,NA,5.763999939,NA,0.279000014,5357918.232,0.744780887,6.75724359,36204758.63,3014299589,0.041289027,NA,2,NA
104564,USGS Watersheds Group,HON,104564-04,Water,58049,T6,NA,NA,6-Jun-12,2:00:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,14.2,1.3,NA,NA,NA,8.912192345,1.166000009,NA,3.915400028,638.9039307,10.4120245,20.25148392,4.506410122,8.471076012,3.559227228,31.35462952,20.3347168,NA,2.238899946,3.173000097,NA,NA,5.263510704,NA,NA,NA,11.65999985,19.56229973,NA,4.703999996,NA,0.333000004,2017546.855,0.610082636,7.673876439,15482405.27,1289018616,0.043393975,NA,2,NA
104617,USGS Watersheds Group,HON,104617-01,Water,58204,T6,NA,NA,10-Jun-12,10:05:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,17.1,1.07,NA,NA,NA,13.3072691,6.879,NA,3.884799957,622.0770874,9.926285744,19.56396484,2.968131781,7.889353752,4.340842247,28.98111343,20.60594559,NA,3.16170001,3.020999908,NA,NA,5.344036579,NA,NA,NA,10.89999962,18.43359947,NA,4.331999779,NA,0.361999989,1346407.514,0.574882254,7.471769189,10060046.18,837569265.1,0.048449033,NA,2,NA
104617,USGS Watersheds Group,HON,104617-02,Water,58205,T6,NA,NA,11-Jun-12,11:40:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,18.3,1.17,NA,NA,NA,29.88043404,6.892000198,NA,4.99450016,663.4573364,10.37366772,19.51177025,3.434739113,8.104084969,4.916622639,30.82618713,21.05500603,NA,3.984699965,3.525000095,NA,NA,5.34980917,NA,NA,NA,10.80000019,17.7954998,NA,4.68200016,NA,0.397000015,1552625.113,0.554982061,7.968787446,12372539.51,1030100522,0.049819376,NA,2,NA
104617,USGS Watersheds Group,HON,104617-03,Water,58206,T6,NA,NA,12-Jun-12,10:40:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.5,1.47,NA,NA,NA,28.53293228,7.500999928,NA,4.829400063,758.8233032,13.19935226,21.99385834,4.930019379,8.285678864,5.230067253,42.11138916,18.76779747,NA,5.988200188,4.377999783,NA,NA,5.383155346,NA,NA,NA,13.72000027,18.79100037,NA,5.925000191,NA,0.442000002,2362059.355,0.586028391,9.114228271,21528348.16,1792385682,0.048495604,NA,2,NA
