Source,Date_Time_Sampled,Source.1,Date_Sampled,Time_Sampled,Client_Sample_ID.x,MeHg,MeHg_.ng.mL.,THg,X,Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID.y,State,Date_Sampled.y,Watershed,Plot_Transect,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Aluminum..0_1.um.,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Iron,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Sug,DOCmg,SUVA,NO3mg,spT16,spT6,spT8,TMTT16,TMTT6,TMTT8
T8,7/26/2016 14:00,gdm16053,7/26/2016,14:00,62451,0.736798677,NA,1.7,NA,105665,USGS Watersheds Group,HON,105665-05,Water,62594,NA,7/26/2016,2:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.8,0.56,NA,NA,NA,169.8325653,0.272000015,NA,5.91960001,407.9823303,8.12364769,NA,90.7049408,0.989132881,26.84039116,3.862479687,135.7902832,37.23800659,NA,NA,8.197199821,0.791000009,NA,NA,6.745693684,NA,NA,NA,25.10000038,29.74410057,NA,1.120000005,NA,0.213,0.927618917,4.900276617,0.043466934,0.508266555,NA,NA,5,NA,NA,5
T8,9/19/2016 13:10,gdm16069,9/19/2016,13:10,62678,0.227307533,NA,2.55,NA,105732,USGS Watersheds Group,HON,105732-09,Water,62780,NA,9/19/2016,1:10:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.2,0.87,NA,NA,NA,70.28501892,0.884000003,NA,5.243299961,718.1174927,14.13154602,NA,54.50314713,1.449679732,16.25710106,2.480910301,87.80274963,25.38214684,NA,NA,3.940299988,NA,NA,NA,6.426028252,NA,NA,NA,16.12999916,22.92200089,NA,NA,NA,0.333000004,0.714860467,8.625310697,0.038607305,0.244317907,NA,NA,5,NA,NA,5
T8A,5/14/2012 15:50,GM12016,5/14/2012,3:50:00 PM,,0.05,NA,1.51,NA,104554,USGS Watersheds Group,HON,104554-07,Water,57963,NA,5/14/2012,2:50:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,10.6,NA,NA,NA,NA,1.992438078,1.980000019,NA,4.918000221,284.8241272,11.04415607,NA,33.90733719,0.492566019,13.41719532,6.209375858,89.3217926,29.48623657,NA,NA,44.56689835,2.138999939,NA,NA,5.176135063,NA,NA,NA,17.56999969,32.49620056,NA,4.316999912,NA,NA,1.013447702,3.421023184,NA,2.763366076,NA,NA,1,NA,NA,6
T8A,7/9/2012 15:15,GM12017,7/9/2012,3:15:36 PM,,0.19,NA,1.81,NA,104592,USGS Watersheds Group,HON,104592-07,Water,58148,NA,7/9/2012,3:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.6,NA,NA,NA,NA,170.8297577,0.851999998,NA,7.039899826,270.3618774,12.53186893,NA,88.09513092,1.597118378,41.11778641,11.01252079,267.3859863,73.05180359,NA,NA,30.04450035,0.595000029,NA,NA,6.780644894,NA,NA,NA,33.40000153,44.90769958,NA,1.302999973,NA,0.128000006,1.400520804,3.247317071,0.039417157,1.86290624,NA,NA,1,NA,NA,6
T8A,9/25/2012 10:05,GM12018,9/25/2012,10:05:48 AM,,0.1,NA,1.9,NA,104645,USGS Watersheds Group,HON,104645-10,Water,58424,NA,9/25/2012,10:05:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,8.8,NA,NA,NA,NA,73.67220306,0.683,NA,5.772399902,415.1177063,8.816711426,NA,46.71636581,1.410359383,24.1215992,5.770287514,169.5919495,44.70378876,NA,NA,10.41209984,1.363000035,NA,NA,6.458276749,NA,NA,NA,18.64999962,39.59909821,NA,2.256999969,NA,0.217999995,1.2349633,4.985979633,0.0437226,0.645601209,NA,NA,2,NA,NA,7
T8A,6/11/2013 16:30,GM13003,6/11/2013,4:30:00 PM,58942,0.022,NA,2.52,NA,104839,USGS Watersheds Group,HON,104839-04,Water,58943,NA,6/11/2013,4:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,10.3,NA,NA,NA,NA,-33.14129257,0.497999996,NA,4.686200142,598.6976929,18.27010727,NA,25.59881401,1.156959772,8.365865707,2.654369593,62.97085953,19.8167038,NA,NA,8.568200111,5.559000015,NA,NA,4.956120014,NA,NA,NA,16.40999985,25.9185009,NA,8.531999588,NA,0.301999986,0.808311271,7.190959233,0.041997177,0.531270391,NA,NA,2,NA,NA,7
T8A,7/9/2013 9:10,GM13012,7/9/2013,9:10:00 AM,59010,0.047,NA,2.52,NA,104857,USGS Watersheds Group,HON,104857-03,Water,59004,NA,7/9/2013,9:10:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.3,NA,NA,NA,NA,-11.28695393,1.118000031,NA,4.677299976,467.7380371,14.19360828,NA,28.47073936,1.32867825,10.18111515,2.122441053,87.12670898,25.19749451,NA,NA,5.05039978,4.059999943,NA,NA,5.300000191,NA,NA,NA,14.21000004,28.97769928,NA,5.874000072,NA,0.236000001,0.903717426,5.618002536,0.042007813,0.313149533,NA,NA,3,NA,NA,8
T8A,7/30/2013 13:45,GM13021,7/30/2013,1:45:00 PM,59143,0.082,NA,2.12,NA,104872,USGS Watersheds Group,HON,104872-03,Water,59142,NA,7/30/2013,1:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,13.8,NA,NA,NA,NA,33.85235596,NA,NA,5.528600216,498.5941772,19.55825424,NA,46.04482651,1.770817995,16.33264542,4.750744343,141.6894226,38.10263062,NA,NA,11.87539959,2.839999914,NA,NA,6.130000114,NA,NA,NA,16.98999977,31.31579971,NA,4.004000187,NA,0.252000004,0.976634951,5.988615698,0.042079842,0.736332964,NA,NA,3,NA,NA,8
T8A,9/24/2013 13:50,GM13030,9/24/2013,1:50:00 PM,59269,0.009,NA,1.73,NA,104916,USGS Watersheds Group,HON,104916-05,Water,59274,NA,9/24/2013,1:50:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,8.4,NA,NA,NA,NA,48.40906143,0.774999976,NA,6.102099895,413.6773071,8.479100227,NA,40.84541321,1.461356521,19.93459702,4.979937553,152.5997772,41.65274048,NA,NA,12.13000011,1.851999998,NA,NA,6.434412003,NA,NA,NA,18.71999931,35.30820084,NA,2.74000001,NA,0.216999993,1.101144576,4.968678995,0.043673579,0.752119444,NA,NA,3,NA,NA,8
T8A,2/28/2014 12:45,GM14008,2/28/2014,12:45:00 PM,59693,0.032222222,NA,0.36,NA,104993,USGS Watersheds Group,HON,104993-06,Water,59694,NA,2/28/2014,12:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,0,NA,NA,NA,NA,8.671977043,1.159999967,NA,6.923299789,208.5579681,7.00967598,NA,40.24313736,1.02423358,19.65916252,5.315078735,108.1120834,37.19232941,NA,NA,53.25230026,1.24000001,NA,NA,5.838997364,NA,NA,NA,18.95999908,36.06380081,NA,2.900000095,NA,0.100000001,1.12470921,2.504990188,0.039920316,3.301903552,NA,NA,4,NA,NA,9
T8A,3/27/2014 10:30,GM14020,3/27/2014,10:30:00 AM,59729,0.04,NA,1.55,NA,105009,USGS Watersheds Group,HON,105009-05,Water,59727,NA,3/27/2014,10:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,0.4,NA,NA,NA,NA,26.72000504,1.629999995,NA,6.210800171,202.0387115,5.397140503,NA,47.89226532,0.610524356,24.45598984,6.083724022,140.0812988,43.43069458,NA,NA,48.49639893,0.593999982,NA,NA,6.383427143,NA,NA,NA,21.20000076,42.17480087,NA,1.559999943,NA,0.101999998,1.315290843,2.426687384,0.042032607,3.007014366,NA,NA,4,NA,NA,9
T8A,5/13/2014 14:05,GM14031,5/13/2014,2:05:00 PM,59870,0.5238,0.052380305,1.99,NA,105031,USGS Watersheds Group,HON,105031-05,Water,59872,NA,5/13/2014,2:05:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.4,NA,NA,NA,NA,16.21697235,0.287,NA,5.870900154,319.3520508,10.3037405,NA,29.90136909,0.573684454,11.86924458,5.727440834,74.38683319,25.99884605,NA,NA,30.96520042,2.890000105,NA,NA,5.184818745,NA,NA,NA,15.68999958,30.85639954,NA,5.300000191,NA,0.150999993,0.962307798,3.835738146,0.039366606,1.919994156,NA,NA,4,NA,NA,9
T8A,6/16/2014 11:55,GM14040,6/16/2014,11:55:00 AM,,0.0665,0.006653302,0.91,NA,105058,USGS Watersheds Group,HON,105058-05,Water,59820,NA,6/16/2014,11:55:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,11.3,NA,NA,NA,NA,9.305738449,0.375,NA,5.148099899,393.3951721,12.28539276,NA,28.34608078,0.936638415,11.16322136,3.396286964,79.22280121,24.74560165,NA,NA,16.20219994,4.070000172,NA,NA,5.162599564,NA,NA,NA,14.10000038,28.72680092,NA,6.070000172,NA,0.200000003,0.895892747,4.72507023,0.042327414,1.004615787,NA,NA,4,NA,NA,9
T8A,7/22/2014 12:50,GM14050,7/22/2014,12:50:00 PM,60290,0.0574,NA,0.71,NA,105069,USGS Watersheds Group,HON,105069-08,Water,60296,NA,7/22/2014,12:50:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.1,NA,NA,NA,NA,65.38434601,0,NA,5.91079998,345.3374939,10.19872379,NA,40.08488846,1.384396195,21.17933273,6.75160265,177.960144,52.07468414,NA,NA,22.29940033,1.320000052,NA,NA,6.146798611,NA,NA,NA,18.43000031,37.68479919,NA,2.130000114,NA,0.193000004,1.175262722,4.147849357,0.046530138,1.382672088,NA,NA,4,NA,NA,9
T8A,9/23/2014 14:25,GM14061,9/23/2014,2:25:00 PM,60575,0.0369,NA,0.78,NA,105172,USGS Watersheds Group,HON,105172-10,Water,60574,NA,9/23/2014,2:25:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,10,NA,NA,NA,NA,33.72605896,0.229000002,NA,6.249100208,402.2706909,10.66595459,NA,37.80612564,1.316764116,17.05464363,3.912605524,135.5453949,37.22322845,NA,NA,8.748100281,1.75,NA,NA,6.026698589,NA,NA,NA,15.30000019,34.04029846,NA,2.50999999,NA,0.197999999,1.061602946,4.831674104,0.040979585,0.542425083,NA,NA,4,NA,NA,9
T8A,6/9/2015 11:30,GM15009,6/9/2015,11:30:00 AM,59785,0.091932458,NA,1.075,NA,105328,USGS Watersheds Group,HON,105328-02,Water,61256,NA,6/9/2015,11:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.6,NA,NA,NA,NA,28.23366547,0.247999996,NA,4.785200119,541.3981323,14.71829987,NA,28.21131325,1.095239878,10.4288063,2.836727858,77.22386169,24.08148384,NA,NA,8.32310009,3.589999914,NA,NA,5.277382374,NA,NA,NA,13.69999981,25.77440071,NA,5.300000191,NA,0.280999988,0.803817268,6.502734092,0.043212591,0.516072989,NA,NA,4,NA,NA,9
T8A,6/15/2015 13:35,GM15015,6/15/2015,1:35:00 PM,61313,0.081904762,NA,1.026,NA,105330,USGS Watersheds Group,HON,105330-06,Water,61275,NA,6/15/2015,1:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.5,NA,NA,NA,NA,16.87597847,0.045499999,NA,4.463300228,463.6999207,14.1976366,NA,28.10811424,1.054420471,9.694833755,13.48304939,75.83200073,27.82997513,NA,NA,6.634699821,3.369999886,NA,NA,5.207449436,NA,NA,NA,13.35000038,27.36790085,NA,5.28000021,NA,0.234999999,0.853513203,5.569500711,0.042194087,0.411383899,NA,NA,4,NA,NA,9
T8A,6/17/2015 11:30,GM15018,6/17/2015,11:30:00 AM,61257,0.068,NA,1.1,NA,105327,USGS Watersheds Group,HON,105327-03,Water,61289,NA,6/17/2015,11:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.5,NA,NA,NA,NA,19.31691551,0,NA,5.340099812,432.7022095,14.28402996,NA,-0.137051031,1.090337276,-0.010431708,0.121228047,0.009362017,0.879291177,NA,NA,6.824200153,3.230000019,NA,NA,5.228549957,NA,NA,NA,13.32999992,27.93840027,NA,5.03000021,NA,0.224000007,0.87130517,5.197187137,0.043100239,0.423133848,NA,NA,5,NA,NA,10
T8A,6/20/2015 10:35,GM15026,6/20/2015,10:35:00 AM,61274,0.07554672,NA,0.931,NA,105336,USGS Watersheds Group,HON,105336-05,Water,61304,NA,6/22/2015,10:35:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,13.3,NA,NA,NA,NA,-6.647608757,0.229000002,NA,4.953499794,435.657959,12.71254253,NA,29.01365662,1.361456156,11.43442154,2.507418871,91.0453949,27.31997681,NA,NA,6.736400127,3.039999962,NA,NA,5.459986687,NA,NA,NA,13.30000019,28.91279984,NA,4.53000021,NA,0.223000005,0.90169343,5.232688651,0.042616716,0.417689816,NA,NA,5,NA,NA,10
T8A,6/25/2015 11:40,GM15032,6/25/2015,11:40:00 AM,61293,0.09486166,NA,1.444,NA,105342,USGS Watersheds Group,HON,105342-02,Water,61311,NA,6/25/2015,11:40:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.9,NA,NA,NA,NA,-27.33679581,0.0495,NA,4.659399986,433.1434937,13.19983006,NA,25.48336601,1.559848547,9.352531433,2.120069981,78.39238739,23.17510033,NA,NA,5.883100033,3.289999962,NA,NA,5.169434547,NA,NA,NA,13.61999989,30.80270004,NA,5.510000229,NA,0.214000002,0.96063309,5.202487403,0.04113417,0.364781029,NA,NA,5,NA,NA,10
T8A,6/30/2015 12:00,GM15039,6/30/2015,12:00:00 PM,61305,0.094246032,NA,1.147,NA,105352,USGS Watersheds Group,HON,105352-01,Water,61326,NA,6/30/2015,12:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,10.8,NA,NA,NA,NA,20.95248795,0.962000012,NA,4.439700127,456.4729614,14.79627514,NA,25.2629509,1.283860445,8.546043396,2.30144763,71.28240967,21.66696548,NA,NA,3.994499922,3.079999924,NA,NA,5.198554039,NA,NA,NA,13.06999969,28.77079964,NA,4.989999771,NA,0.207000002,0.897264919,5.482697688,0.037755137,0.247678568,NA,NA,5,NA,NA,10
T8A,7/13/2015 10:45,GM15045,7/13/2015,10:45:00 AM,61312,0.091633466,NA,1.133,NA,105345,USGS Watersheds Group,HON,105345-02,Water,61337,NA,7/13/2015,10:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.4,NA,NA,NA,NA,34.96107483,1.149999976,NA,5.177199841,397.4416199,10.11138535,NA,32.38484192,1.217690706,15.09151173,3.790100336,142.7884521,39.5570755,NA,NA,11.91479969,1.970000029,NA,NA,5.851036549,NA,NA,NA,15.52999973,34.07649994,NA,2.910000086,NA,0.186000004,1.062731949,4.773672122,0.038963716,0.738775963,NA,NA,5,NA,NA,10
T8A,7/21/2015 11:35,GM15055,7/21/2015,11:35:00 AM,61330,0.119373777,NA,0.868,NA,105372,USGS Watersheds Group,HON,105372-02,Water,61320,NA,7/21/2015,11:35:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,15.3,NA,NA,NA,NA,34.08217621,0.693000019,NA,5.218900204,431.3200989,10.93368721,NA,37.74941254,1.57551682,17.38010979,4.817630291,162.645874,43.12618637,NA,NA,12.15100002,1.879999995,NA,NA,5.83632946,NA,NA,NA,16.39999962,32.39239883,NA,2.660000086,NA,0.232999995,1.010210473,5.180586604,0.044975601,0.753421541,NA,NA,5,NA,NA,10
T8A,9/21/2015 13:45,GM15064,9/21/2015,1:45:00 PM,61365,0.171768707,NA,0.635,NA,105404,USGS Watersheds Group,HON,105404-09,Water,61642,NA,9/21/2015,1:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.7,NA,NA,NA,NA,90.71625519,0.523000002,NA,6.049099922,417.1242676,7.897006512,NA,53.19072342,1.055534124,28.57219887,7.573287487,222.3226166,55.78773117,NA,NA,10.84070015,0.917999983,NA,NA,6.160040855,NA,NA,NA,23.39999962,41.7582016,NA,1.539999962,NA,0.211999997,1.302298506,5.010080445,0.042314689,0.672176529,NA,NA,5,NA,NA,10
MBBR1,6/10/2015 11:00,GM15010,6/10/2015,11:00:00 AM,59786,0.169322709,NA,1.295,NA,105328,USGS Watersheds Group,HON,105328-08,Water,61260,NA,6/10/2015,11:00:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.8,NA,NA,NA,NA,3.662135601,0.432000011,NA,3.464699984,680.3341064,16.74891281,NA,16.29517746,2.60536623,5.723997593,1.753619552,50.67629623,16.78720284,NA,NA,3.158699989,4.710000038,NA,NA,4.720846653,NA,NA,NA,15.14999962,20.36809921,NA,7.909999847,NA,0.361000001,0.635212824,8.171494366,0.044177966,0.195854877,NA,5,4,NA,33,14
MBBR1,6/17/2015 10:25,GM15016,6/17/2015,10:25:00 AM,61261,0.36446798,NA,1.002,NA,105327,USGS Watersheds Group,HON,105327-01,Water,61287,NA,6/17/2015,10:25:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,17.6,NA,NA,NA,NA,2.319139242,0,NA,3.804199934,560.9725952,14.45287991,NA,17.28527641,3.536261797,5.919432163,1.268340945,46.38238144,19.52496147,NA,NA,0.726800025,3.99000001,NA,NA,4.836400986,NA,NA,NA,13.68999958,22.2329998,NA,7.150000095,NA,0.310000002,0.69337283,6.737843007,0.04600879,0.045065163,NA,6,5,NA,34,15
MBBR1,6/12/2013 10:00,GM13005,6/12/2013,10:00:00 AM,58944,0.474,NA,2.39,NA,104838,USGS Watersheds Group,HON,104838-01,Water,58944,NA,6/12/2013,10:00:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.8,NA,NA,NA,NA,0.71207124,1.078999996,NA,3.734699965,634.0914917,20.11441422,NA,22.58146858,2.838099957,6.900279522,1.53253603,57.42472839,19.60715675,NA,NA,1.483700037,5.477000237,NA,NA,4.82290411,NA,NA,NA,16.01000023,23.75849915,NA,8.706999779,NA,0.345999986,0.740948048,7.616074224,0.045430228,0.091996672,NA,3,2,NA,31,12
MBBR1,7/9/2013 12:35,GM13016,7/9/2013,12:35:00 PM,59007,0.323,NA,3.08,NA,104857,USGS Watersheds Group,HON,104857-08,Water,59010,NA,7/9/2013,12:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.9,NA,NA,NA,NA,-35.23164749,1.014000058,NA,3.525899887,714.6705322,23.26477814,NA,26.79130936,6.037909508,5.869560719,1.165017366,51.59202576,18.87323761,NA,NA,0.486900002,6.25,NA,NA,4.809999943,NA,NA,NA,14.93999958,21.11380005,NA,9.637999535,NA,0.398999989,0.658468737,8.583909247,0.046482317,0.030190186,NA,4,3,NA,32,13
MBBR1,7/9/2013 12:36,GM13016,7/9/2013,12:36:00 PM,59003,0.364,NA,3.03,NA,104857,USGS Watersheds Group,HON,104857-09,Water,59011,NA,7/9/2013,12:36:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.9,NA,NA,NA,NA,-13.97015667,0.990999997,NA,3.558700085,720.4238281,16.76703262,NA,17.8441124,5.865544796,5.742515087,1.255180001,51.31460953,18.50415421,NA,NA,0.476599991,5.960999966,NA,NA,4.820000172,NA,NA,NA,14.82999992,20.70949936,NA,9.395000458,NA,0.402999997,0.645859952,8.653012096,0.046573377,0.029551535,NA,4,3,NA,32,13
MBBR1,7/30/2013 11:00,GM13019,7/30/2013,11:00:00 AM,59129,1.132,NA,2.61,NA,104872,USGS Watersheds Group,HON,104872-01,Water,59139,NA,7/30/2013,11:00:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.3,NA,NA,NA,NA,1.397204399,NA,NA,5.964000225,774.5011597,11.98327065,NA,18.12759781,4.448762417,7.19831562,3.377060652,68.9052887,25.47120857,NA,NA,0,5.512000084,NA,NA,5.260000229,NA,NA,NA,12.28999996,15.16139984,NA,7.686999798,NA,0.492000014,0.472833302,9.302535038,0.052888811,0,NA,4,3,NA,32,13
MBBR1,9/25/2013 11:50,GM13033,9/25/2013,11:50:00 AM,59274,0.452,NA,2.13,NA,104916,USGS Watersheds Group,HON,104916-13,Water,59279,NA,9/25/2013,11:50:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.3,NA,NA,NA,NA,19.12712669,1.088999987,NA,8.134400368,523.8052979,8.189406395,NA,19.53992081,3.997727633,9.653305054,4.003358841,74.46781921,27.48326683,NA,NA,1.015300035,3.226000071,NA,NA,5.551997185,NA,NA,NA,12.40999985,24.16160011,NA,5.106999874,NA,0.291000009,0.753519417,6.291426521,0.046253422,0.062953577,NA,4,3,NA,32,13
MBBR1,2/28/2014 15:30,GM14012,2/28/2014,3:30:00 PM,59694,NA,NA,0.24,NA,104993,USGS Watersheds Group,HON,104993-10,Water,59698,NA,2/28/2014,3:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-21.82647705,4.710000038,NA,6.323900223,262.102478,11.03047085,NA,27.54194641,2.478422403,12.54792309,4.302609921,96.74612427,28.56597519,NA,NA,36.63970184,2.190000057,NA,NA,5.05953455,NA,NA,NA,18.12000084,37.60879898,NA,5.460000038,NA,0.130999997,1.17289253,3.148113408,0.041612223,2.271841049,NA,4,4,NA,32,14
MBBR1,5/14/2014 12:00,GM14032,5/14/2014,12:00:00 PM,59877,0.03,NA,1.01,NA,105031,USGS Watersheds Group,HON,105031-12,Water,59879,NA,5/14/2014,12:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19,NA,NA,NA,NA,-24.53083611,0.635999978,NA,5.782700062,382.5380554,10.23541832,NA,21.24549866,1.591706276,7.997773647,4.777841091,38.51758957,21.90893173,NA,NA,11.30370045,3.019999981,NA,NA,4.911258698,NA,NA,NA,14.88000011,30.93580055,NA,6.130000114,NA,0.195999995,0.96478405,4.594665378,0.042658165,0.700884816,NA,5,4,NA,33,14
MBBR1,6/17/2014 11:50,GM14041,6/17/2014,11:50:00 AM,60002,0.028888889,NA,1.1,NA,105058,USGS Watersheds Group,HON,105058-11,Water,59871,NA,6/17/2014,11:50:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,21.1,NA,NA,NA,NA,-7.17208004,0.52700001,NA,3.995699883,527.9100342,13.35194588,NA,18.63505936,2.567289591,6.72435379,2.103150845,38.76960373,19.84060287,NA,NA,2.16779995,4.409999847,NA,NA,4.799865723,NA,NA,NA,14.31999969,25.52829933,NA,7.570000172,NA,0.280999988,0.79614219,6.340728518,0.044316672,0.134414219,NA,5,4,NA,33,14
MBBR1,7/23/2014 10:45,GM14051,7/23/2014,10:45:00 AM,60120,1.2083,NA,1.58,NA,105069,USGS Watersheds Group,HON,105069-13,Water,60302,NA,7/23/2014,10:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,22.9,NA,NA,NA,NA,-6.936935902,2.140000105,NA,5.671700001,707.8765259,11.09298611,NA,17.57380104,5.873348713,7.067386627,3.048666954,32.08909988,25.18121338,NA,NA,0.45629999,3.930000067,NA,NA,5.147586346,NA,NA,NA,10.69999981,14.86130047,NA,6.039999962,NA,0.435000002,0.463474208,8.502306423,0.051162588,0.028292835,NA,5,4,NA,33,14
MBBR1,9/24/2014 9:30,GM14054,9/24/2014,9:30:00 AM,60296,0.5082,NA,1.25,NA,105172,USGS Watersheds Group,HON,105172-14,Water,60578,NA,9/24/2014,9:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.1,NA,NA,NA,NA,-15.35033512,0.165999994,NA,5.392499924,466.1477661,8.956095695,NA,20.70427895,3.503774405,9.347417831,3.011639357,80.08674622,26.66831398,NA,NA,0.761200011,2.220000029,NA,NA,5.149843216,NA,NA,NA,12.07999992,24.50130081,NA,3.859999895,NA,0.246999994,0.764113545,5.598901787,0.044115793,0.047198131,NA,5,4,NA,33,14
MBBR1,6/25/2015 10:30,GM15031,6/25/2015,10:30:00 AM,61290,0.115308151,NA,1.818,NA,105342,USGS Watersheds Group,HON,105342-01,Water,61310,NA,6/25/2015,10:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.3,NA,NA,NA,NA,2.323818684,0.119999997,NA,3.224299908,639.7947998,15.49682236,NA,17.31752205,3.554469824,6.013746262,1.188025713,48.50692368,17.4233551,NA,NA,0.264499992,4.190000057,NA,NA,4.799257278,NA,NA,NA,14.65999985,23.95809937,NA,7.369999886,NA,0.333999991,0.74717291,7.68457667,0.043463681,0.016400296,NA,6,5,NA,34,15
MBBR1,7/13/2015 9:50,GM15044,7/13/2015,9:50:00 AM,61311,0.398832685,NA,1.04,NA,105345,USGS Watersheds Group,HON,105345-01,Water,61336,NA,7/13/2015,9:50:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,22.4,NA,NA,NA,NA,-13.38265514,0.963,NA,3.638600111,668.0282593,13.39253807,NA,18.14066505,6.033955574,6.952100754,1.553411126,53.34131622,23.32587433,NA,NA,0,3.769999981,NA,NA,5.062211037,NA,NA,NA,11.68999958,19.37439919,NA,6.210000038,NA,0.382999986,0.604222647,8.023688811,0.047733654,0,NA,6,5,NA,34,15
MBBR1,7/22/2015 10:40,GM15050,7/22/2015,10:40:00 AM,Missing,0.386980108,NA,1.204,NA,105372,USGS Watersheds Group,HON,105372-09,Water,61366,NA,7/22/2015,10:40:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.3,NA,NA,NA,NA,28.48382568,1.620000005,NA,5.4229002,816.5058594,15.29782104,NA,22.53777122,5.101280212,8.026531219,2.634962559,62.69893265,26.84211159,NA,NA,0.176899999,5.110000134,NA,NA,5.140490532,NA,NA,NA,13.5,16.4185009,NA,6.940000057,NA,0.519999981,0.512038076,9.807053574,0.053023059,0.010968667,NA,6,5,NA,34,15
MBBR1,9/22/2015 8:30,GM15067,9/22/2015,8:30:00 AM,61320,1.250485437,NA,1.333,NA,105404,USGS Watersheds Group,HON,105404-12,Water,61645,NA,9/22/2015,8:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14,NA,NA,NA,NA,19.46276665,0.620000005,NA,11.06429958,651.1181641,7.099020481,NA,26.06521797,2.260767221,12.7268219,7.315646172,92.22281647,32.4262886,NA,NA,0.375,2.24000001,NA,NA,5.299067974,NA,NA,NA,14.53999996,26.79820061,NA,3.640000105,NA,0.321999997,0.83574616,7.820581622,0.041173408,0.023251838,NA,6,5,NA,34,15
